   7.6604609e+00   7.4181617e+00   7.2601663e+00   8.5773492e+00
   8.0750985e+00   7.3598319e+00   1.2255729e+01   8.7245766e+00
   7.3055380e+00   7.5310453e+00   7.1751002e+00   7.5568482e+00
   7.8883817e+00   8.8581746e+00   8.8155728e+00   7.1088376e+00
   9.3086728e+00   8.3315605e+00   8.5024152e+00   7.4068234e+00
   7.2361851e+00   7.3329477e+00   7.8443425e+00   8.2026681e+00
   8.4292530e+00   7.1869577e+00   7.3957126e+00   7.1684531e+00
   7.1727026e+00   8.1597702e+00   8.2139357e+00   7.6974209e+00
   8.0079516e+00   8.6292199e+00   8.3820428e+00   7.1949392e+00
   8.6815018e+00   1.0584491e+01   7.8147455e+00   7.1795639e+00
   7.8736186e+00   8.4161559e+00   7.4915456e+00   7.3027873e+00
   7.8267993e+00   1.1203101e+01   9.8072049e+00   8.0876222e+00
   7.8758406e+00   8.7626688e+00   8.5196447e+00   7.6431921e+00
   9.6039947e+00   7.2953788e+00   7.8599677e+00   7.6627845e+00
   7.9255147e+00   7.6311844e+00   7.1709838e+00   1.1116548e+01
   7.3965372e+00   8.2852868e+00   9.6958115e+00   8.8236857e+00
   7.4198696e+00   7.2962645e+00   7.4814253e+00   8.3915721e+00
   7.7757389e+00   7.9525831e+00   1.0364703e+01   7.4763051e+00
   7.1704832e+00   7.4302992e+00   9.0250749e+00   8.3771070e+00
   7.4150633e+00   8.7917392e+00   7.3356605e+00   7.6331208e+00
   8.1572950e+00   8.0691686e+00   7.4495220e+00   7.8814582e+00
   8.4951418e+00   7.0936662e+00   7.2500397e+00   9.4489654e+00
   1.0300770e+01   7.4655180e+00   7.1070346e+00   9.1284441e+00
   7.4192215e+00   8.1851869e+00   7.2350084e+00   7.2498389e+00
   1.0352342e+01   7.6360641e+00   8.0655845e+00   7.4659466e+00
   8.6984741e+00   7.3950712e+00   7.4832664e+00   7.1439777e+00
   1.0213633e+01   8.7491605e+00   7.4893515e+00   7.6621088e+00
   7.1691376e+00   7.0780924e+00   7.5163815e+00   8.5327330e+00
   7.7654113e+00   7.4152390e+00   9.4841160e+00   7.9029944e+00
   7.3876442e+00   7.5045085e+00   7.6847152e+00   8.4599504e+00
   9.6215549e+00   1.0386529e+01   7.9030190e+00   7.6095332e+00
   7.7466035e+00   1.1886547e+01   1.1349974e+01   7.2064663e+00
   7.2449929e+00   9.1651176e+00   7.5487793e+00   8.0501337e+00
   7.7454819e+00   9.3880736e+00   7.1107730e+00   7.9821890e+00
   7.9596555e+00   8.3271319e+00   7.6234677e+00   7.7265482e+00
   8.4777781e+00   7.3330050e+00   7.8488891e+00   7.4906168e+00
   1.1534185e+01   7.5730105e+00   7.0997710e+00   7.1152528e+00
   8.1913244e+00   8.2595607e+00   8.4565683e+00   1.0980538e+01
   7.8853725e+00   9.7862621e+00   8.7684879e+00   8.3071809e+00
   8.3021400e+00   1.0928806e+01   7.8587919e+00   7.8099120e+00
   7.1039703e+00   9.2328753e+00   1.0491306e+01   7.6663722e+00
   7.6940965e+00   7.4277820e+00   7.1380587e+00   7.4517462e+00
   9.2569514e+00   7.0797475e+00   7.3278442e+00   7.0825273e+00
   8.5722871e+00   7.2127711e+00   7.1665864e+00   7.4750993e+00
   9.7872501e+00   7.1870655e+00   7.2030411e+00   8.4826027e+00
   7.4503273e+00   7.4916134e+00   8.4006941e+00   7.8702520e+00
   7.2663851e+00   7.5409742e+00   7.5161518e+00   7.2933176e+00
   7.1689271e+00   7.8556659e+00   7.5838151e+00   7.4474301e+00
   7.5268139e+00   7.7154607e+00   7.6336763e+00   9.8390668e+00
   8.2879232e+00   7.8115116e+00   9.8756515e+00   7.2358962e+00
   7.6517398e+00   7.5611426e+00   8.9678389e+00   8.4414539e+00
   7.6896323e+00   8.0583891e+00   8.5167915e+00   8.1463079e+00
   7.1963225e+00   7.7176747e+00   7.2334173e+00   8.2339015e+00
   7.1870964e+00   8.9598503e+00   8.9365777e+00   7.2474739e+00
   7.1488616e+00   7.2993456e+00   7.1919338e+00   7.6046522e+00
   1.0310184e+01   9.6628551e+00   8.2547435e+00   7.4097244e+00
   8.4772627e+00   7.7566110e+00   7.6708445e+00   7.3613719e+00
   7.9844836e+00   7.6831551e+00   8.2059611e+00   8.1616299e+00
   1.0455744e+01   7.8882608e+00   7.2031202e+00   9.0109983e+00
   7.9310948e+00   1.2300110e+01   7.1156930e+00   7.8070612e+00
   7.1359043e+00   7.4568975e+00   8.3224089e+00   8.3621579e+00
   7.0824872e+00   7.0772057e+00   7.0841738e+00   7.3528906e+00
   7.4928165e+00   7.0816112e+00   8.0180545e+00   7.3130166e+00
   9.2602269e+00   7.6471120e+00   7.0804222e+00   7.6306118e+00
   7.6784652e+00   7.7691666e+00   7.9899842e+00   7.2502254e+00
   9.4111917e+00   7.3542055e+00   7.5150761e+00   7.3033277e+00
   7.2161844e+00   7.3892642e+00   7.7799554e+00   8.0079778e+00
   9.7822864e+00   7.3870248e+00   8.0319981e+00   7.6850412e+00
   7.5511377e+00   7.4273634e+00   7.9759811e+00   8.8896629e+00
   8.2818377e+00   1.0496902e+01   7.5264603e+00   1.0138668e+01
   9.9502528e+00   7.0999186e+00   9.2624200e+00   7.0914143e+00
   7.3828283e+00   7.2534768e+00   8.0661283e+00   7.4428097e+00
   7.4866079e+00   9.7778431e+00   1.1035406e+01   7.9444990e+00
   7.5579403e+00   7.3068219e+00   7.2367189e+00   7.1955603e+00
   7.9303302e+00   8.9515445e+00   7.2350798e+00   1.0956027e+01
   7.7455536e+00   9.1789982e+00   7.6959179e+00   7.7925048e+00
   7.6354563e+00   7.1981321e+00   9.2463312e+00   8.6031673e+00
   7.7121171e+00   7.3222762e+00   7.0869032e+00   7.8058666e+00
   7.8831700e+00   7.4902867e+00   7.7600104e+00   7.7020662e+00
   8.1833867e+00   8.7969940e+00   7.1344877e+00   7.3309415e+00
   8.0572800e+00   8.5282840e+00   7.6142704e+00   8.6131436e+00
   7.7189327e+00   7.3610212e+00   7.6025437e+00   7.5388589e+00
   7.0903630e+00   7.2447379e+00   8.4969460e+00   8.1287380e+00
   9.6890734e+00   7.4070436e+00   7.7128666e+00   7.1009847e+00
   9.9111743e+00   7.0906791e+00   7.9910385e+00   7.2409753e+00
   9.0237683e+00   7.4807663e+00   8.5400437e+00   7.2507190e+00
   7.7058009e+00   7.2249097e+00   9.5015022e+00   8.1634130e+00
   7.6744189e+00   8.1131918e+00   7.6947243e+00   7.5030381e+00
   7.8928805e+00   7.3041691e+00   8.2674684e+00   8.6761755e+00
   7.5027772e+00   7.6249754e+00   7.7041753e+00   7.5745527e+00
   8.8438163e+00   7.7207246e+00   8.9830259e+00   7.2944492e+00
   7.8969692e+00   7.1066148e+00   7.2714084e+00   8.2728382e+00
   8.2487011e+00   7.3222126e+00   7.9220794e+00   1.0980479e+01
   7.6045610e+00   7.8422484e+00   7.4577299e+00   7.6636029e+00
   9.2726596e+00   8.3188896e+00   7.5618962e+00   7.1433821e+00
   7.5814501e+00   7.1899627e+00   7.4907176e+00   7.6792380e+00
   7.7368603e+00   7.5477249e+00   7.4675720e+00   7.2070748e+00
   1.1182202e+01   7.5422573e+00   9.5015738e+00   9.4918344e+00
   7.3274552e+00   7.1927476e+00   8.6001393e+00   7.1009852e+00
   7.6559557e+00   7.0930809e+00   7.3190266e+00   8.0196666e+00
   7.1912496e+00   7.4551399e+00   1.1535735e+01   8.1693157e+00
   7.0766918e+00   7.5480033e+00   7.3816823e+00   8.4179919e+00
   7.5158720e+00   7.2798248e+00   7.2185157e+00   9.3818646e+00
   7.2010593e+00   7.3599968e+00   7.2008603e+00   8.5668784e+00
   7.7497513e+00   7.4654150e+00   1.2075636e+01   7.1380462e+00
   9.9168279e+00   8.1272726e+00   7.5472906e+00   7.7262427e+00
   7.5094761e+00   7.2692496e+00   7.1500886e+00   8.3724581e+00
   7.5800328e+00   7.8958732e+00   8.3512973e+00   7.1291172e+00
   7.3507978e+00   7.2115507e+00   7.9774759e+00   7.6964556e+00
